ISIN,COMPANY,NSE_SYMBOL,BSE_SYMBOL,BSE_CODE,EXCHANGE,PRICE_SOURCE,PRICE_TICKER,LATEST_PRICE,PRICE_DATE,NSE_LISTING_DATE,BSE_LISTING_DATE
INE689J01013,,,LORDSHOTL,530065,BSE,BSE/Yahoo Finance,530065.BO,,,,
INE689M01025,,,PQIF,540717,BSE,BSE/Yahoo Finance,540717.BO,,,,
INE689V01018,,,SBECSYS,517360,BSE,BSE/Yahoo Finance,517360.BO,,,,
INE690D01014,,,SUBSM,530231,BSE,BSE/Yahoo Finance,530231.BO,,,,
INE690J01011,,,INOVSYNTH,533315,BSE,BSE/Yahoo Finance,533315.BO,,,,
INE690O01011,,,JKAGRI,536493,BSE,BSE/Yahoo Finance,536493.BO,,,,
INE691C01022,,,SWASTIKA,530585,BSE,BSE/Yahoo Finance,530585.BO,,,,
INE691D01012,,,SUDTIND-B,521113,BSE,BSE/Yahoo Finance,521113.BO,,,,
INE691J01019,,,HCLTD,538652,BSE,BSE/Yahoo Finance,538652.BO,,,,
INE691K01017,,,BOMBCYC,501430,BSE,BSE/Yahoo Finance,501430.BO,,,,
INE692C01020,,,TANAA,522229,BSE,BSE/Yahoo Finance,522229.BO,,,,
INE693D01018,,,VADILENT,519152,BSE,BSE/Yahoo Finance,519152.BO,,,,
INE693E01016,,,JAYCH,506520,BSE,BSE/Yahoo Finance,506520.BO,,,,
INE694W01024,,,ASHNI,541702,BSE,BSE/Yahoo Finance,541702.BO,,,,
INE695C01015,,,SOURCEIND,521036,BSE,BSE/Yahoo Finance,521036.BO,,,,
INE695D01021,,,WALCHPF,501370,BSE,BSE/Yahoo Finance,501370.BO,,,,
INE695X01011,,,VANTABIO,540729,BSE,BSE/Yahoo Finance,540729.BO,,,,
INE697C01011,,,USHAKIRA,511507,BSE,BSE/Yahoo Finance,511507.BO,,,,
INE698B01011,,,PANKAJPO,531280,BSE,BSE/Yahoo Finance,531280.BO,,,,
INE699D01015,,,JUMBO,516078,BSE,BSE/Yahoo Finance,516078.BO,,,,
INE700F01024,,,CFEL,539991,BSE,BSE/Yahoo Finance,539991.BO,,,,
INE700V01021,,,SHASHIJIT,540147,BSE,BSE/Yahoo Finance,540147.BO,,,,
INE702E01015,,,PNTKYOR,524210,BSE,BSE/Yahoo Finance,524210.BO,,,,
INE702H01018,,,JAGJANANI,532825,BSE,BSE/Yahoo Finance,532825.BO,,,,
INE702Y01013,,,SMVD,200223,BSE,BSE/Yahoo Finance,200223.BO,,,,
INE703D01023,,,BIOGEN,531752,BSE,BSE/Yahoo Finance,531752.BO,,,,
INE704F01018,,,PETPLST,524046,BSE,BSE/Yahoo Finance,524046.BO,,,,
INE704V01015,,,DIRL,200454,BSE,BSE/Yahoo Finance,200454.BO,,,,
INE705G01021,,,HIMTEK,505712,BSE,BSE/Yahoo Finance,505712.BO,,,,
INE706A01022,,,VIKASWSP,519307,BSE,BSE/Yahoo Finance,519307.BO,,,,
INE706B01012,,,SAMKRG,520075,BSE,BSE/Yahoo Finance,520075.BO,,,,
INE706C01028,,,AUTOPINS,531994,BSE,BSE/Yahoo Finance,531994.BO,,,,
INE706D01018,,,UNITEDINT,502893,BSE,BSE/Yahoo Finance,502893.BO,,,,
INE706F01021,,,SYLPH,511447,BSE,BSE/Yahoo Finance,511447.BO,,,,
INE706N01017,,,EASTBUILD,507917,BSE,BSE/Yahoo Finance,507917.BO,,,,
INE707B01010,,,SEASONST,514264,BSE,BSE/Yahoo Finance,514264.BO,,,,
INE709B01016,,,SKPSEC,531169,BSE,BSE/Yahoo Finance,531169.BO,,,,
INE709D01012,,,ASHAI,519174,BSE,BSE/Yahoo Finance,519174.BO,,,,
INE709Z01015,,,VERA,202708,BSE,BSE/Yahoo Finance,202708.BO,,,,
INE710D01028,,,BNRSEC,523019,BSE,BSE/Yahoo Finance,523019.BO,,,,
INE711C01028,,,JASCH,500220,BSE,BSE/Yahoo Finance,500220.BO,,,,
INE711D01018,,,BACPHAR,524516,BSE,BSE/Yahoo Finance,524516.BO,,,,
INE711V01010,,,OCEANIC,540405,BSE,BSE/Yahoo Finance,540405.BO,,,,
INE712A01012,,,WARRENTEA,508494,BSE,BSE/Yahoo Finance,508494.BO,,,,
INE712Z01019,,,RJSHAH,509845,BSE,BSE/Yahoo Finance,509845.BO,,,,
INE713D01055,,,CANDOUR,522292,BSE,BSE/Yahoo Finance,522292.BO,,,,
INE713N01013,,,RRP,504346,BSE,BSE/Yahoo Finance,504346.BO,,,,
INE714B01016,,,ANDHRAPET,500012,BSE,BSE/Yahoo Finance,500012.BO,,,,
INE714D01020,,,CONART,522231,BSE,BSE/Yahoo Finance,522231.BO,,,,
INE714Q01014,,,CALLISTA,539335,BSE,BSE/Yahoo Finance,539335.BO,,,,
INE714U01024,,,IFL,540377,BSE,BSE/Yahoo Finance,540377.BO,,,,
INE715D01019,,,CORNE,530755,BSE,BSE/Yahoo Finance,530755.BO,,,,
INE715F01014,,,ACEEDU,530093,BSE,BSE/Yahoo Finance,530093.BO,,,,
INE715Q01029,,,LLFICL,540360,BSE,BSE/Yahoo Finance,540360.BO,,,,
INE715T01031,,,DHATRE,540080,BSE,BSE/Yahoo Finance,540080.BO,,,,
INE716D01033,,,CRSL,512379,BSE,BSE/Yahoo Finance,512379.BO,,,,
INE716F01012,,,INDOKEM,504092,BSE,BSE/Yahoo Finance,504092.BO,,,,
INE716K01020,,,SFPIL,526532,BSE,BSE/Yahoo Finance,526532.BO,,,,
INE716M01034,,,SWADEIN,506863,BSE,BSE/Yahoo Finance,506863.BO,,,,
INE717C01025,,,MANGIND,537800,BSE,BSE/Yahoo Finance,537800.BO,,,,
INE717D01023,,,CUBIFIN,511710,BSE,BSE/Yahoo Finance,511710.BO,,,,
INE717E01013,,,TALBROSENG,538987,BSE,BSE/Yahoo Finance,538987.BO,,,,
INE717F01028,,,VARIMAN,540570,BSE,BSE/Yahoo Finance,540570.BO,,,,
INE718B01017,,,USGTECH,532402,BSE,BSE/Yahoo Finance,532402.BO,,,,
INE718M01022,,,LAKSHMIEW,505302,BSE,BSE/Yahoo Finance,505302.BO,,,,
INE718P01017,,,JAMESWARREN,538564,BSE,BSE/Yahoo Finance,538564.BO,,,,
INE721C01019,,,GARBIFIN,539492,BSE,BSE/Yahoo Finance,539492.BO,,,,
INE721D01017,,,GSLSEC,530469,BSE,BSE/Yahoo Finance,530469.BO,,,,
INE721U01011,,,ZHEMHOLD,505520,BSE,BSE/Yahoo Finance,505520.BO,,,,
INE721V01019,,,MEENST,512505,BSE,BSE/Yahoo Finance,512505.BO,,,,
INE721X01023,,,GEL,540613,BSE,BSE/Yahoo Finance,540613.BO,,,,
INE722D01015,,,HARDCAS,509597,BSE,BSE/Yahoo Finance,509597.BO,,,,
INE722N01014,,,JATTAINDUS,514318,BSE,BSE/Yahoo Finance,514318.BO,,,,
INE723C01015,,,ABHIFIN,538935,BSE,BSE/Yahoo Finance,538935.BO,,,,
INE723D01021,,,RUDRAECO,514010,BSE,BSE/Yahoo Finance,514010.BO,,,,
INE723K01018,,,ASHUTPM,531568,BSE,BSE/Yahoo Finance,531568.BO,,,,
INE723N01012,,,PRIMAIN,531246,BSE,BSE/Yahoo Finance,531246.BO,,,,
INE724D01011,,,HINDHARD,505893,BSE,BSE/Yahoo Finance,505893.BO,,,,
INE724G01014,,,SALAUTO,539353,BSE,BSE/Yahoo Finance,539353.BO,,,,
INE725P01012,,,WAAREE,539337,BSE,BSE/Yahoo Finance,539337.BO,,,,
INE726D01016,,,JINDHOT,507981,BSE,BSE/Yahoo Finance,507981.BO,,,,
INE726E01014,,,UPHOT,509960,BSE,BSE/Yahoo Finance,509960.BO,,,,
INE726X01014,,,SPACAPS,542376,BSE,BSE/Yahoo Finance,542376.BO,,,,
INE727C01024,,,AMPL,539598,BSE,BSE/Yahoo Finance,539598.BO,,,,
INE727E01012,,,UNITEDTE,521188,BSE,BSE/Yahoo Finance,521188.BO,,,,
INE728B01032,,,SMFIL,513418,BSE,BSE/Yahoo Finance,513418.BO,,,,
INE728J01019,,,UNIWSEC,512408,BSE,BSE/Yahoo Finance,512408.BO,,,,
INE728Q01014,,,SHIVA,539593,BSE,BSE/Yahoo Finance,539593.BO,,,,
INE729C01020,,,PURSHOTTAM,538647,BSE,BSE/Yahoo Finance,538647.BO,,,,
INE730E01016,,,PRISMMEDI,512217,BSE,BSE/Yahoo Finance,512217.BO,,,,
INE730R01042,,,SNIM,539911,BSE,BSE/Yahoo Finance,539911.BO,,,,
INE731B01010,,,HOTLSILV,532145,BSE,BSE/Yahoo Finance,532145.BO,,,,
INE731D01024,,,KPT,505299,BSE,BSE/Yahoo Finance,505299.BO,,,,
INE731G01027,,,KHOOBSURAT,535730,BSE,BSE/Yahoo Finance,535730.BO,,,,
INE732D01014,,,LYNMC,505320,BSE,BSE/Yahoo Finance,505320.BO,,,,
INE732K01027,,,PROFINC,511557,BSE,BSE/Yahoo Finance,511557.BO,,,,
INE733N01011,,,MANGLAM,503626,BSE,BSE/Yahoo Finance,503626.BO,,,,
INE734D01010,,,LAKESHORE,519612,BSE,BSE/Yahoo Finance,519612.BO,,,,
INE735C01027,,,AMRAAGRI,531991,BSE,BSE/Yahoo Finance,531991.BO,,,,
INE735D01041,,,MAHANIN,531515,BSE,BSE/Yahoo Finance,531515.BO,,,,
INE735U01011,,,ZKOVALIN,505585,BSE,BSE/Yahoo Finance,505585.BO,,,,
INE736H01024,,,GSAUTO,513059,BSE,BSE/Yahoo Finance,513059.BO,,,,
INE736P01019,,,NORTHLINK,539110,BSE,BSE/Yahoo Finance,539110.BO,,,,
INE737C01023,,,VIVIDIND,524576,BSE,BSE/Yahoo Finance,524576.BO,,,,
INE737E01011,,,KSSMART,516038,BSE,BSE/Yahoo Finance,516038.BO,,,,
INE737G01016,,,HARAFIN,530927,BSE,BSE/Yahoo Finance,530927.BO,,,,
INE738D01029,,,MRUTR,512065,BSE,BSE/Yahoo Finance,512065.BO,,,,
INE738P01015,,,HELPAGE,539174,BSE,BSE/Yahoo Finance,539174.BO,,,,
INE739B01039,,,4THGEN,532403,BSE,BSE/Yahoo Finance,532403.BO,,,,
INE741A01011,,,MYSORPETRO,506734,BSE,BSE/Yahoo Finance,506734.BO,,,,
INE741B01027,,,GLITTEKG,513528,BSE,BSE/Yahoo Finance,513528.BO,,,,
INE741C01017,,,CRESANTO,531207,BSE,BSE/Yahoo Finance,531207.BO,,,,
INE741D01015,,,NEELKAN,531049,BSE,BSE/Yahoo Finance,531049.BO,,,,
INE743D01011,,,PADMAIND,526905,BSE,BSE/Yahoo Finance,526905.BO,,,,
INE744C01029,,,NORRIS,524414,BSE,BSE/Yahoo Finance,524414.BO,,,,
INE744D01019,,,PANJON,526345,BSE,BSE/Yahoo Finance,526345.BO,,,,
INE745A01012,,,LEXGLOBAL,512345,BSE,BSE/Yahoo Finance,512345.BO,,,,
INE745F01011,,,JMGCORP,523712,BSE,BSE/Yahoo Finance,523712.BO,,,,
INE745P01010,,,AMARSEC,538465,BSE,BSE/Yahoo Finance,538465.BO,,,,
INE745R01024,,,REGIS,543208,BSE,BSE/Yahoo Finance,543208.BO,,,,
INE746V01016,,,DRA,540144,BSE,BSE/Yahoo Finance,540144.BO,,,,
INE747D01012,,,PITHP,530683,BSE,BSE/Yahoo Finance,530683.BO,,,,
INE747V01014,,,TVOLCON,511096,BSE,BSE/Yahoo Finance,511096.BO,,,,
INE748D01010,,,PRIMECAPM,535514,BSE,BSE/Yahoo Finance,535514.BO,,,,
INE749Y01014,,,PARAMPARA,200184,BSE,BSE/Yahoo Finance,200184.BO,,,,
INE750B01010,,,PARKERAC,524628,BSE,BSE/Yahoo Finance,524628.BO,,,,
INE750G01019,,,EY,512099,BSE,BSE/Yahoo Finance,512099.BO,,,,
INE751D01014,,,SANDUPHQ,524703,BSE,BSE/Yahoo Finance,524703.BO,,,,
INE751R01014,,,RAJPUTANA,539090,BSE,BSE/Yahoo Finance,539090.BO,,,,
INE752B01024,,,POLYCHEM,506605,BSE,BSE/Yahoo Finance,506605.BO,,,,
INE753B01014,,,RAGHUNAT,526813,BSE,BSE/Yahoo Finance,526813.BO,,,,
INE753D01010,,,SHRICON,508961,BSE,BSE/Yahoo Finance,508961.BO,,,,
INE754B01012,,,RAGHUTOB,531552,BSE,BSE/Yahoo Finance,531552.BO,,,,
INE754C01010,,,CRESCENTIS,511571,BSE,BSE/Yahoo Finance,511571.BO,,,,
INE754D01018,,,SOBME,512014,BSE,BSE/Yahoo Finance,512014.BO,,,,
INE755D01015,,,STOVACQ,504959,BSE,BSE/Yahoo Finance,504959.BO,,,,
INE755J01012,,,GALLOPENT,531902,BSE,BSE/Yahoo Finance,531902.BO,,,,
INE755Q01025,,,VISHAL,538598,BSE,BSE/Yahoo Finance,538598.BO,,,,
INE756A01019,,,VXLINSTR,517399,BSE,BSE/Yahoo Finance,517399.BO,,,,
INE756R01013,,,MEGRISOFT,539012,BSE,BSE/Yahoo Finance,539012.BO,,,,
INE757C01021,,,ADDIND,507852,BSE,BSE/Yahoo Finance,507852.BO,,,,
INE757D01011,,,TEEAI,524204,BSE,BSE/Yahoo Finance,524204.BO,,,,
INE758A01072,,,AVANCE,512149,BSE,BSE/Yahoo Finance,512149.BO,,,,
INE758B01013,,,VKGLOBAL,530177,BSE,BSE/Yahoo Finance,530177.BO,,,,
INE758D01027,,,DHENUBUILD,501945,BSE,BSE/Yahoo Finance,501945.BO,,,,
INE758W01019,,,ACFL,541133,BSE,BSE/Yahoo Finance,541133.BO,,,,
INE759C01027,,,AJCON,511692,BSE,BSE/Yahoo Finance,511692.BO,,,,
INE759D01017,,,BYLD,511730,BSE,BSE/Yahoo Finance,511730.BO,,,,
INE759F01012,,,AUSTENG,522005,BSE,BSE/Yahoo Finance,522005.BO,,,,
INE759I01024,,,PERFEPA,526435,BSE,BSE/Yahoo Finance,526435.BO,,,,
INE760B01019,,,VALIANT,526775,BSE,BSE/Yahoo Finance,526775.BO,,,,
INE760J01012,,,CEETAIN,514171,BSE,BSE/Yahoo Finance,514171.BO,,,,
INE760M01016,,,ASHOKRE,526983,BSE,BSE/Yahoo Finance,526983.BO,,,,
INE761D01021,,,WARDWIZFBL,539132,BSE,BSE/Yahoo Finance,539132.BO,,,,
INE761Q01015,,,VGCL,538732,BSE,BSE/Yahoo Finance,538732.BO,,,,
INE761R01013,,,TFSL,539468,BSE,BSE/Yahoo Finance,539468.BO,,,,
INE762C01021,,,AMRAPLIN,526241,BSE,BSE/Yahoo Finance,526241.BO,,,,
INE762D01011,,,VISVEN,512064,BSE,BSE/Yahoo Finance,512064.BO,,,,
INE763B01013,,,RAMAVISION,523289,BSE,BSE/Yahoo Finance,523289.BO,,,,
INE763D01019,,,VOLLF,509038,BSE,BSE/Yahoo Finance,509038.BO,,,,
INE763K01014,,,SVAINDIA,531885,BSE,BSE/Yahoo Finance,531885.BO,,,,
INE764B01029,,,SUMERUIND,530445,BSE,BSE/Yahoo Finance,530445.BO,,,,
INE765B01018,,,SKYIND,526479,BSE,BSE/Yahoo Finance,526479.BO,,,,
INE765L01017,,,BETXIND,512477,BSE,BSE/Yahoo Finance,512477.BO,,,,
INE766A01026,,,AURIQUE,517230,BSE,BSE/Yahoo Finance,517230.BO,,,,
INE766D01020,,,SMARTFIN,539494,BSE,BSE/Yahoo Finance,539494.BO,,,,
INE767B01022,,,VIKASPROP,531518,BSE,BSE/Yahoo Finance,531518.BO,,,,
INE767C01012,,,AXTEL,523850,BSE,BSE/Yahoo Finance,523850.BO,,,,
INE767M01029,,,ASGARD,512025,BSE,BSE/Yahoo Finance,512025.BO,,,,
INE768E01024,,,AICHAMP,532806,BSE,BSE/Yahoo Finance,532806.BO,,,,
INE769B01028,,,CLENON,517564,BSE,BSE/Yahoo Finance,517564.BO,,,,
INE769D01016,,,REGENTRP,512624,BSE,BSE/Yahoo Finance,512624.BO,,,,
INE771C01014,,,EASUN,542906,BSE,BSE/Yahoo Finance,542906.BO,,,,
INE771E01010,,,ASSOCER,531168,BSE,BSE/Yahoo Finance,531168.BO,,,,
INE771Z01015,,,SAGARSYST,511254,BSE,BSE/Yahoo Finance,511254.BO,,,,
INE772B01014,,,HARIAEXPO,512604,BSE,BSE/Yahoo Finance,512604.BO,,,,
INE773D01018,,,TRABI,526139,BSE,BSE/Yahoo Finance,526139.BO,,,,
INE773T01014,,,RELICAB,539760,BSE,BSE/Yahoo Finance,539760.BO,,,,
INE773Y01014,,,TDSL,540955,BSE,BSE/Yahoo Finance,540955.BO,,,,
INE775R01013,,,ROLCOEN,505807,BSE,BSE/Yahoo Finance,505807.BO,,,,
INE776O01018,,,GITARENEW,539013,BSE,BSE/Yahoo Finance,539013.BO,,,,
INE776R01011,,,FRONTFN,531685,BSE,BSE/Yahoo Finance,531685.BO,,,,
INE776V01013,,,ZMANSOON,512303,BSE,BSE/Yahoo Finance,512303.BO,,,,
INE777A01023,,,NATHIND,502587,BSE,BSE/Yahoo Finance,502587.BO,,,,
INE777C01011,,,GSBFIN,511543,BSE,BSE/Yahoo Finance,511543.BO,,,,
INE777G01012,,,SRAMSET,531359,BSE,BSE/Yahoo Finance,531359.BO,,,,
INE777O01016,,,CHENFERRO,539011,BSE,BSE/Yahoo Finance,539011.BO,,,,
INE777X01017,,,AAYUSHBULL,540718,BSE,BSE/Yahoo Finance,540718.BO,,,,
INE778E01031,,,CCLINTER,531900,BSE,BSE/Yahoo Finance,531900.BO,,,,
INE778I01024,,,TELOGICA,532975,BSE,BSE/Yahoo Finance,532975.BO,,,,
INE778N01016,,,TRILIANCE,509046,BSE,BSE/Yahoo Finance,509046.BO,,,,
INE779Q01017,,,MIHIKA,538895,BSE,BSE/Yahoo Finance,538895.BO,,,,
INE780Q01015,,,JAINMARMO,539119,BSE,BSE/Yahoo Finance,539119.BO,,,,
INE782D01027,,,ALFREDHE,505216,BSE,BSE/Yahoo Finance,505216.BO,,,,
INE783A01013,,,RAMAPETRO,500358,BSE,BSE/Yahoo Finance,500358.BO,,,,
INE783E01023,,,HIGHENE,504176,BSE,BSE/Yahoo Finance,504176.BO,,,,
INE784M01016,,,ASIAPAK,530899,BSE,BSE/Yahoo Finance,530899.BO,,,,
INE785D01012,,,ELIXIR,531278,BSE,BSE/Yahoo Finance,531278.BO,,,,
INE785O01019,,,SIROHIA,538667,BSE,BSE/Yahoo Finance,538667.BO,,,,
INE786E01018,,,IITLPROJ,531968,BSE,BSE/Yahoo Finance,531968.BO,,,,
INE786J01033,,,RRETAIL,530525,BSE,BSE/Yahoo Finance,530525.BO,,,,
INE786K01023,,,WAGEND,503675,BSE,BSE/Yahoo Finance,503675.BO,,,,
INE788D01016,,,BCCFUBA,517246,BSE,BSE/Yahoo Finance,517246.BO,,,,
INE788M01017,,,COCHMAL,508571,BSE,BSE/Yahoo Finance,508571.BO,,,,
INE789B01018,,,DAIKAFFI,530825,BSE,BSE/Yahoo Finance,530825.BO,,,,
INE789D01014,,,SASHWAT,506313,BSE,BSE/Yahoo Finance,506313.BO,,,,
INE789R01022,,,FRANKLININD,540190,BSE,BSE/Yahoo Finance,540190.BO,,,,
INE790C01014,,,PATSPINLTD,514326,BSE,BSE/Yahoo Finance,514326.BO,,,,
INE790D01020,,,CHLLTD,532992,BSE,BSE/Yahoo Finance,532992.BO,,,,
INE790Z23019,,,INTERISE,541300,BSE,BSE/Yahoo Finance,541300.BO,,,,
INE791B01014,,,LEENEE,517415,BSE,BSE/Yahoo Finance,517415.BO,,,,
INE791C01012,,,PAOS,530291,BSE,BSE/Yahoo Finance,530291.BO,,,,
INE791E01018,,,KANSHST,513456,BSE,BSE/Yahoo Finance,513456.BO,,,,
INE791H01011,,,IRONWOOD,508918,BSE,BSE/Yahoo Finance,508918.BO,,,,
INE792G01011,,,NAM,538395,BSE,BSE/Yahoo Finance,538395.BO,,,,
INE792J01015,,,GORANIN,531608,BSE,BSE/Yahoo Finance,531608.BO,,,,
INE792P01020,,,RCL,539673,BSE,BSE/Yahoo Finance,539673.BO,,,,
INE792X01016,,,TRANSWIND,202490,BSE,BSE/Yahoo Finance,202490.BO,,,,
INE793G01035,,,PMCFIN,534060,BSE,BSE/Yahoo Finance,534060.BO,,,,
INE793H01017,,,NAGTECH,531832,BSE,BSE/Yahoo Finance,531832.BO,,,,
INE793Z01027,,,JONJUA,542446,BSE,BSE/Yahoo Finance,542446.BO,,,,
INE794C01016,,,SHAKTIPR,526841,BSE,BSE/Yahoo Finance,526841.BO,,,,
INE795A01017,,,PANAENERG,504093,BSE,BSE/Yahoo Finance,504093.BO,,,,
INE795B01031,,,CITURGIA,506373,BSE,BSE/Yahoo Finance,506373.BO,,,,
INE795D01011,,,PURETROP,530077,BSE,BSE/Yahoo Finance,530077.BO,,,,
INE795E01019,,,KUMPFIN,526869,BSE,BSE/Yahoo Finance,526869.BO,,,,
INE796B01013,,,DOLPHMED,526504,BSE,BSE/Yahoo Finance,526504.BO,,,,
INE796C01011,,,SHRAJSYNQ,503837,BSE,BSE/Yahoo Finance,503837.BO,,,,
INE796W01019,,,YUG,540550,BSE,BSE/Yahoo Finance,540550.BO,,,,
INE797C01019,,,SIDDHEGA,526877,BSE,BSE/Yahoo Finance,526877.BO,,,,
INE797D01017,,,GARNET,526727,BSE,BSE/Yahoo Finance,526727.BO,,,,
INE797Z01028,,,SPACEINCUBA,541890,BSE,BSE/Yahoo Finance,541890.BO,,,,
INE798C01017,,,SILVERO,512197,BSE,BSE/Yahoo Finance,512197.BO,,,,
INE798D01015,,,GOLKUNDIA,523676,BSE,BSE/Yahoo Finance,523676.BO,,,,
INE798E01013,,,MNPLFIN,507938,BSE,BSE/Yahoo Finance,507938.BO,,,,
INE798F01010,,,PANCHMAHQ,513511,BSE,BSE/Yahoo Finance,513511.BO,,,,
INE799B01025,,,HIIL,539984,BSE,BSE/Yahoo Finance,539984.BO,,,,
INE799C01049,,,SANINFRA,532435,BSE,BSE/Yahoo Finance,532435.BO,,,,
INE799E01011,,,MAYUR,531680,BSE,BSE/Yahoo Finance,531680.BO,,,,
INE799N01012,,,WAA,541445,BSE,BSE/Yahoo Finance,541445.BO,,,,
INE800K01014,,,NEWMKTAVE,508867,BSE,BSE/Yahoo Finance,508867.BO,,,,
INE800W01019,,,MANAS,540402,BSE,BSE/Yahoo Finance,540402.BO,,,,
INE802A01037,,,BAMPSL,531591,BSE,BSE/Yahoo Finance,531591.BO,,,,
INE802D01023,,,INDAG,509162,BSE,BSE/Yahoo Finance,509162.BO,,,,
INE803L01016,,,GALAGEX,531911,BSE,BSE/Yahoo Finance,531911.BO,,,,
INE804A01025,,,SWASTIVI,510245,BSE,BSE/Yahoo Finance,510245.BO,,,,
INE804B01023,,,MEGACOR,531417,BSE,BSE/Yahoo Finance,531417.BO,,,,
INE804Q01013,,,GLCL,540266,BSE,BSE/Yahoo Finance,540266.BO,,,,
INE805Q01028,,,ADCON,539506,BSE,BSE/Yahoo Finance,539506.BO,,,,
INE805R01018,,,ATMAIND,539246,BSE,BSE/Yahoo Finance,539246.BO,,,,
INE806D01016,,,ISHITADR,524400,BSE,BSE/Yahoo Finance,524400.BO,,,,
INE807A01010,,,CHALLANI,530747,BSE,BSE/Yahoo Finance,530747.BO,,,,
INE807D01030,,,EPUJA,532092,BSE,BSE/Yahoo Finance,532092.BO,,,,
INE807H01023,,,MARBLE,531281,BSE,BSE/Yahoo Finance,531281.BO,,,,
INE807M01031,,,TITANIN,521005,BSE,BSE/Yahoo Finance,521005.BO,,,,
INE807O01011,,,SDC,535647,BSE,BSE/Yahoo Finance,535647.BO,,,,
INE808A01018,,,VALSONQ,530459,BSE,BSE/Yahoo Finance,530459.BO,,,,
INE808R01012,,,PARMSILK,540467,BSE,BSE/Yahoo Finance,540467.BO,,,,
INE808W01012,,,MLINDLTD,512153,BSE,BSE/Yahoo Finance,512153.BO,,,,
INE809B01014,,,POLYCHMP,526043,BSE,BSE/Yahoo Finance,526043.BO,,,,
INE809E01018,,,POONADAL,519359,BSE,BSE/Yahoo Finance,519359.BO,,,,
INE809F01015,,,MICROSE,523343,BSE,BSE/Yahoo Finance,523343.BO,,,,
INE809Q01020,,,GHVINFRA,505504,BSE,BSE/Yahoo Finance,505504.BO,,,,
INE810C01044,,,VENTURA,516098,BSE,BSE/Yahoo Finance,516098.BO,,,,
INE810M01019,,,ASINPET,524434,BSE,BSE/Yahoo Finance,524434.BO,,,,
INE811B01010,,,TIGLOB,522294,BSE,BSE/Yahoo Finance,522294.BO,,,,
INE811D01024,,,MONOT,505343,BSE,BSE/Yahoo Finance,505343.BO,,,,
INE811H01017,,,RIBATEX,531952,BSE,BSE/Yahoo Finance,531952.BO,,,,
INE811Q01018,,,OSWALEA,509099,BSE,BSE/Yahoo Finance,509099.BO,,,,
INE812B01026,,,ZENITHHE,530665,BSE,BSE/Yahoo Finance,530665.BO,,,,
INE812K01027,,,NYSSACORP,504378,BSE,BSE/Yahoo Finance,504378.BO,,,,
INE812Q01016,,,TIRUPATIIN,539040,BSE,BSE/Yahoo Finance,539040.BO,,,,
INE812S01012,,,OVOBELE,530741,BSE,BSE/Yahoo Finance,530741.BO,,,,
INE813B01016,,,PHOTOQUP,526588,BSE,BSE/Yahoo Finance,526588.BO,,,,
INE813G01023,,,KAYCEEI,504084,BSE,BSE/Yahoo Finance,504084.BO,,,,
INE814D01010,,,OMNITEX,514324,BSE,BSE/Yahoo Finance,514324.BO,,,,
INE814L01013,,,OCTAVE,521062,BSE,BSE/Yahoo Finance,521062.BO,,,,
INE817B01025,,,KERALAYUR,530163,BSE,BSE/Yahoo Finance,530163.BO,,,,
INE818D01011,,,PROMACT,526494,BSE,BSE/Yahoo Finance,526494.BO,,,,
INE818R01011,,,IISL,540134,BSE,BSE/Yahoo Finance,540134.BO,,,,
INE819C01011,,,BIHSPONG,500058,BSE,BSE/Yahoo Finance,500058.BO,,,,
INE819G01012,,,TRADEWELL,531203,BSE,BSE/Yahoo Finance,531203.BO,,,,
INE819K01014,,,AASTAFIN,511764,BSE,BSE/Yahoo Finance,511764.BO,,,,
INE819S01025,,,ZEAL,539963,BSE,BSE/Yahoo Finance,539963.BO,,,,
INE819Y01015,,,RITHWIKFMS,540843,BSE,BSE/Yahoo Finance,540843.BO,,,,
INE820M01018,,,VOLKAI,506122,BSE,BSE/Yahoo Finance,506122.BO,,,,
INE820R01017,,,SSPNFIN,539026,BSE,BSE/Yahoo Finance,539026.BO,,,,
INE821D01031,,,RANDER,531228,BSE,BSE/Yahoo Finance,531228.BO,,,,
INE821R01015,,,ZPRBHSTE,506042,BSE,BSE/Yahoo Finance,506042.BO,,,,
INE821Y01011,,,RATNABHUMI,540796,BSE,BSE/Yahoo Finance,540796.BO,,,,
INE822B01017,,,ASIANTNE,519532,BSE,BSE/Yahoo Finance,519532.BO,,,,
INE822D01021,,,RASIELEC,531233,BSE,BSE/Yahoo Finance,531233.BO,,,,
INE822Q01015,,,SARVOTTAM,539124,BSE,BSE/Yahoo Finance,539124.BO,,,,
INE823B01015,,,COMPEAU,531041,BSE,BSE/Yahoo Finance,531041.BO,,,,
INE823D01011,,,YASHINNO,523650,BSE,BSE/Yahoo Finance,523650.BO,,,,
INE825B01010,,,JAFINANCE,543860,BSE,BSE/Yahoo Finance,543860.BO,,,,
INE825C01018,,,NGIND,530897,BSE,BSE/Yahoo Finance,530897.BO,,,,
INE825D01016,,,SHAHISHIP,526508,BSE,BSE/Yahoo Finance,526508.BO,,,,
INE825M01017,,,ANTARIKSH,501270,BSE,BSE/Yahoo Finance,501270.BO,,,,
INE826B01026,,,INDTONER,523586,BSE,BSE/Yahoo Finance,523586.BO,,,,
INE826P01018,,,POLYMAC,537573,BSE,BSE/Yahoo Finance,537573.BO,,,,
